OrderID,OrderDate,OrderQuantity,Sales,Discount,Profit,UnitPrice,ShippingCost,CustomerSegment,ProductBaseMargin,ShipDate,OrderUrgent,Shipping,Cusme,Province,Region,ProCategory,ProSubCate,ProPacking,Customer_ID,ProductID
45893,4/29/2016,15,68.03,0.05,8.87,4.49,1.49,Corporate,0.39,4/30/2016,Fast,Train,594,Lamphun,North,Office,Binder,SmallBox,C594 ,P221 
46113,11/6/2014,18,2567.13,0.02,945.54,136.98,24.49,Small Business,0.59,11/7/2014,NotSpecified,Air,573,Lamphun,North,Home,Furniture,Box,C573 ,P040 
46311,6/28/2016,42,1244.01,0,539.57,28.48,1.99,Consumer,0.4,6/28/2016,Fast,Train,610,Lamphun,North,IT,Computer Accessories,SmallPack,C610 ,P750 
46311,6/28/2016,42,981.73,0.03,388.23,22.23,3.63,Consumer,0.52,6/29/2016,Fast,Train,610,Lamphun,North,Home,Furniture,SmallPack,C610 ,P467 
46311,6/28/2016,44,302.07,0,-185.98,6.48,8.4,Consumer,0.37,6/30/2016,Fast,Train,610,Lamphun,North,Office,Paper,SmallBox,C610 ,P1232 
47398,5/21/2016,6,1307.184,0.03,-184.06,262.11,62.74,Corporate,0.75,5/23/2016,Medium,Truck,610,Lamphun,North,Home,Table,SuperBig,C610 ,P262 
47554,2/15/2015,9,436.3,0.08,-50.31,50.98,14.19,Corporate,0.56,2/15/2015,Slow,Truck,389,Lamphun,North,Home,Chair,BigPack,C389 ,P554 
47554,2/15/2015,47,364.23,0.01,41.58,7.59,4,Corporate,0.42,2/22/2015,Slow,Train,389,Lamphun,North,Home,Furniture,Bag,C389 ,P741 
48135,3/24/2014,40,750.14,0.02,93.68,17.67,8.99,Home Office,0.47,3/24/2014,Fast,Train,508,Lamphun,North,Home,Furniture,SmallPack,C508 ,P462 
49346,4/8/2016,8,94.35,0.1,42.22,12.22,2.85,Corporate,0.55,4/11/2016,NotSpecified,Train,635,Lamphun,North,Home,Furniture,SmallPack,C635 ,P156 
49346,4/8/2016,50,276.75,0.04,-117.91,5.28,5.57,Corporate,0.4,4/9/2016,NotSpecified,Train,635,Lamphun,North,Office,Paper,SmallBox,C635 ,P1207 
49735,8/28/2014,32,1929.19,0.04,570.67,60.97,4.5,Corporate,0.56,8/29/2014,NotSpecified,Train,551,Lamphun,North,Office,Equipment,SmallBox,C551 ,P1065 
50087,4/19/2015,17,58.86,0.03,6.96,3.29,1.35,Corporate,0.4,4/21/2015,NotSpecified,Train,594,Lamphun,North,Office,RubberPro,Bag,C594 ,P122 
50466,6/2/2017,32,6892.07,0.05,2754.16,223.98,15.01,Home Office,0.38,6/4/2017,SuperFast,Air,756,Lamphun,North,Office,Binder,SmallBox,C756 ,P520 
50501,5/3/2014,31,801.45,0.01,227.59,23.99,6.3,Corporate,0.38,5/5/2014,Fast,Train,389,Lamphun,North,IT,Machine,MediumPack,C389 ,P1031 
50818,9/10/2017,34,5518.5315,0.1,1111.26,205.99,8.99,Small Business,0.56,9/12/2017,Medium,Train,570,Lamphun,North,IT,Communication,SmallBox,C570 ,P1062 
50852,5/16/2016,24,188.47,0.03,-191.23,7.38,11.51,Small Business,0.36,5/17/2016,Medium,Train,573,Lamphun,North,Office,Binder,SmallBox,C573 ,P527 
52068,12/17/2016,31,163.27,0.04,-0.62,5.28,2.99,Corporate,0.37,12/17/2016,NotSpecified,Train,610,Lamphun,North,Office,Binder,SmallBox,C610 ,P1105 
52068,12/17/2016,47,24559.91,0.01,7358.66,517.48,16.63,Corporate,0.59,12/17/2016,NotSpecified,Truck,610,Lamphun,North,IT,Machine,SuperBig,C610 ,P846 
52068,12/17/2016,21,1217.5,0.07,-412.36,58.14,36.61,Corporate,0.61,12/18/2016,NotSpecified,Truck,610,Lamphun,North,Home,Case,SuperBig,C610 ,P811 
52068,12/17/2016,17,441.53,0.07,-119.55,25.98,14.36,Corporate,0.6,12/19/2016,NotSpecified,Truck,610,Lamphun,North,Home,Chair,BigPack,C610 ,P565 
52641,9/12/2015,6,834.2155,0.02,-449.42,155.99,8.08,Consumer,0.6,9/14/2015,NotSpecified,Train,407,Lamphun,North,IT,Communication,SmallBox,C407 ,P031 
53378,6/17/2017,50,13934.53,0.1,4352.83,299.99,11.64,Corporate,0.5,6/18/2017,Medium,Air,551,Lamphun,North,IT,Printer,Box,C551 ,P299 
53378,6/17/2017,38,1233.76,0.06,-168.08,33.98,19.99,Corporate,0.55,6/18/2017,Medium,Train,551,Lamphun,North,Home,Furniture,SmallBox,C551 ,P718 
53378,6/17/2017,49,2377.28,0.04,-5.79,55.99,5,Corporate,0.83,6/18/2017,Medium,Train,551,Lamphun,North,IT,Communication,SmallPack,C551 ,P096 
55136,9/13/2015,29,134.68,0.1,-66.46,4.98,4.7,Home Office,0.38,9/15/2015,SuperFast,Train,792,Lamphun,North,Office,Paper,SmallBox,C792 ,P984 
55655,8/29/2017,33,3671.1415,0.02,995.09,125.99,8.99,Home Office,0.55,8/31/2017,Slow,Train,756,Lamphun,North,IT,Communication,SmallBox,C756 ,P1007 
55750,8/1/2015,31,5445.992,0.08,-791.66,218.75,69.64,Small Business,0.77,8/3/2015,SuperFast,Truck,573,Lamphun,North,Home,Table,SuperBig,C573 ,P292 
56064,10/3/2014,41,1169.26,0.02,515.62,28.53,1.49,Home Office,0.38,10/3/2014,Medium,Train,792,Lamphun,North,Office,Binder,SmallBox,C792 ,P719 
56804,2/29/2016,41,136.45,0.1,-202.08,3.36,6.27,Home Office,0.4,3/2/2016,SuperFast,Train,635,Lamphun,North,Office,Binder,SmallBox,C635 ,P328 
56804,2/29/2016,24,121.81,0.05,-50.21,4.98,4.86,Home Office,0.38,3/1/2016,SuperFast,Train,635,Lamphun,North,Office,Paper,SmallBox,C635 ,P1146 
57157,1/30/2017,18,203.57,0.01,-4.84,10.98,3.99,Corporate,0.58,2/2/2017,SuperFast,Train,521,Lamphun,North,Office,Equipment,SmallBox,C521 ,P995 
58053,12/13/2014,42,287.75,0.02,-136.02,6.68,7.3,Home Office,0.37,12/15/2014,Medium,Train,728,Lamphun,North,Office,Paper,SmallBox,C728 ,P1188 
58116,3/2/2014,6,171.77,0.01,-59.88,25.98,14.36,Small Business,0.6,3/3/2014,SuperFast,Truck,573,Lamphun,North,Home,Chair,BigPack,C573 ,P565 
58181,9/11/2017,5,36.43,0.04,-22.04,5.98,7.15,Corporate,0.36,9/13/2017,NotSpecified,Train,792,Lamphun,North,Office,Paper,SmallBox,C792 ,P1080 
58308,4/25/2015,35,2173.26,0,-465.66,58.14,36.61,Corporate,0.61,4/25/2015,NotSpecified,Truck,792,Lamphun,North,Home,Case,SuperBig,C792 ,P811 
58308,4/25/2015,20,623.29,0,57.44,29.99,5.5,Corporate,0.51,4/26/2015,NotSpecified,Train,792,Lamphun,North,IT,Computer Accessories,SmallBox,C792 ,P721 
58308,4/25/2015,2,40.34,0.03,-23.62,16.16,7.74,Corporate,0.5,4/27/2015,NotSpecified,Train,792,Lamphun,North,Home,Furniture,SmallBox,C792 ,P350 
58339,5/18/2014,9,1608.87,0.07,346.98,177.98,0.99,Corporate,0.56,5/18/2014,Fast,Train,635,Lamphun,North,Office,Equipment,SmallBox,C635 ,P695 
58339,5/18/2014,11,37.64,0.01,7.52,2.08,1.49,Corporate,0.36,5/19/2014,Fast,Air,635,Lamphun,North,Office,Binder,SmallBox,C635 ,P401 
58883,7/17/2017,36,161.56,0,59.67,4.13,0.99,Corporate,0.39,7/22/2017,Slow,Train,521,Lamphun,North,Office,Poster,SmallBox,C521 ,P184 
59777,11/16/2015,19,917.31,0.05,-139.86,49.99,19.99,Home Office,0.45,11/17/2015,Fast,Air,670,Lamphun,North,IT,Computer Accessories,SmallBox,C670 ,P1075 
548,8/25/2014,41,129.49,0.04,36.02,3.08,0.99,Home Office,0.37,8/26/2014,SuperFast,Train,725,Lamphun,North,Office,Poster,SmallBox,C725 ,P178 
548,8/25/2014,29,202.95,0.02,-50.64,6.48,5.9,Home Office,0.37,8/26/2014,SuperFast,Train,725,Lamphun,North,Office,Paper,SmallBox,C725 ,P1201 
548,8/25/2014,26,2753.1925,0.04,510.49,125.99,4.2,Home Office,0.59,8/27/2014,SuperFast,Train,725,Lamphun,North,IT,Communication,SmallBox,C725 ,P1084 
771,5/20/2016,18,88.84,0.08,-38.35,4.98,4.72,Home Office,0.36,5/21/2016,SuperFast,Train,204,Lamphun,North,Office,Paper,SmallBox,C204 ,P1181 
1925,2/6/2017,40,909.82,0.02,292.49,22.98,1.99,Corporate,0.46,2/8/2017,SuperFast,Train,111,Lamphun,North,IT,Computer Accessories,SmallPack,C111 ,P753 
2086,9/22/2014,24,1411.58,0.01,699.31,55.98,4.86,Corporate,0.36,9/24/2014,SuperFast,Air,111,Lamphun,North,Office,Paper,SmallBox,C111 ,P1152 
2086,9/22/2014,38,2115.242,0.04,371.41,65.99,8.99,Corporate,0.56,9/23/2014,SuperFast,Train,111,Lamphun,North,IT,Communication,SmallBox,C111 ,P1036 
2086,9/22/2014,9,1246.68,0.01,218.48,128.24,12.65,Corporate,,9/25/2014,SuperFast,Train,111,Lamphun,North,Home,Chair,MediumPack,C111 ,P908 
6560,12/9/2015,20,169.18,0.09,-18.73,8.67,3.5,Corporate,0.58,12/13/2015,Slow,Train,519,Lamphun,North,Office,Equipment,SmallBox,C519 ,P976 
6560,12/9/2015,37,8252.392,0.04,1853.19,280.98,35.67,Corporate,0.66,12/14/2015,Slow,Truck,519,Lamphun,North,Home,Table,SuperBig,C519 ,P548 
7105,5/26/2015,17,77.19,0.03,-81.35,4.06,6.89,Corporate,0.6,6/2/2015,Slow,Train,111,Lamphun,North,Office,Equipment,SmallBox,C111 ,P455 
7776,2/16/2014,36,7223.59,0.07,1769.81,200.98,23.76,Corporate,0.58,2/17/2014,Medium,Truck,539,Lamphun,North,Home,Chair,BigPack,C539 ,P561 
7776,2/16/2014,6,934.216,0.02,-4.34,179.29,29.21,Corporate,0.76,2/16/2014,Medium,Truck,539,Lamphun,North,Home,Table,SuperBig,C539 ,P267 
8450,3/18/2017,24,1307,0.02,428.99,54.48,0.99,Home Office,0.57,3/20/2017,NotSpecified,Train,278,Lamphun,North,Office,Equipment,SmallBox,C278 ,P247 
8450,3/18/2017,22,41.39,0.09,-12.02,1.88,1.49,Home Office,0.37,3/19/2017,NotSpecified,Train,278,Lamphun,North,Office,Binder,SmallBox,C278 ,P999 
16164,12/7/2016,26,2354.15,0.03,774.79,90.97,14,Home Office,0.36,12/11/2016,Slow,Truck,278,Lamphun,North,IT,Machine,BigPack,C278 ,P715 
18789,2/18/2016,50,1558.18,0,417.62,30.98,9.18,Small Business,0.4,2/20/2016,Fast,Train,183,Lamphun,North,Office,Paper,SmallBox,C183 ,P1184 
19105,10/2/2014,31,1370.56,0.1,511.51,48.91,5.97,Corporate,0.38,10/4/2014,Fast,Train,519,Lamphun,North,Office,Paper,SmallBox,C519 ,P1156 
19105,10/2/2014,29,172.98,0.08,-59.75,5.98,5.46,Corporate,0.36,10/2/2014,Fast,Train,519,Lamphun,North,Office,Paper,SmallBox,C519 ,P1209 
19136,7/9/2015,44,1372.9455,0,429.89,35.99,1.25,Corporate,0.57,7/11/2015,NotSpecified,Train,539,Lamphun,North,IT,Communication,SmallPack,C539 ,P080 
19206,3/4/2015,40,88.02,0,-6.54,2.08,1.49,Corporate,0.36,3/8/2015,Slow,Train,539,Lamphun,North,Office,Binder,SmallBox,C539 ,P401 
19206,3/4/2015,32,800,0.1,-210.3,25.98,14.36,Corporate,0.6,3/6/2015,Slow,Truck,539,Lamphun,North,Home,Chair,BigPack,C539 ,P565 
19654,12/14/2015,8,381.69,0.04,256.18,46.94,6.77,Home Office,0.44,12/14/2015,Fast,Train,494,Lamphun,North,Home,Furniture,SmallBox,C494 ,P642 
20037,12/15/2013,35,1009.42,0.02,339.58,29.18,8.55,Corporate,0.42,12/20/2013,Slow,Train,539,Lamphun,North,Home,Furniture,SmallBox,C539 ,P386 
20037,12/15/2013,49,15137.11,0.03,4913.16,297.64,14.7,Corporate,0.57,12/20/2013,Slow,Truck,539,Lamphun,North,IT,Machine,BigPack,C539 ,P845 
20549,12/17/2013,40,1030.09,0.09,-568.71,27.75,19.99,Corporate,0.67,12/18/2013,NotSpecified,Train,167,Lamphun,North,Office,PowerSupply,SmallBox,C167 ,P499 
20832,7/4/2015,47,88.7,0.06,-20.45,1.88,1.49,Home Office,0.37,7/4/2015,NotSpecified,Train,277,Lamphun,North,Office,Binder,SmallBox,C277 ,P999 
20832,7/4/2015,39,105.89,0.08,4.13,2.84,0.93,Home Office,0.54,7/6/2015,NotSpecified,Train,277,Lamphun,North,Office,Supplies,Bag,C277 ,P912 
22887,10/23/2015,34,9107.27,0.07,2463.36,276.2,24.49,Home Office,,10/24/2015,NotSpecified,Train,277,Lamphun,North,Home,Chair,Box,C277 ,P905 
23936,11/21/2014,27,71.39,0.09,-39.33,2.6,2.4,Home Office,0.58,11/23/2014,Medium,Train,204,Lamphun,North,Office,Supplies,Bag,C204 ,P014 
24326,9/2/2016,37,1596.86,0.05,418.6,44.01,3.5,Corporate,0.59,9/4/2016,SuperFast,Train,167,Lamphun,North,Office,Equipment,SmallBox,C167 ,P119 
24326,9/2/2016,12,78.36,0.06,8.52,6.68,1.5,Corporate,0.48,9/3/2016,SuperFast,Train,167,Lamphun,North,Office,Supplies,Bag,C167 ,P923 
25926,10/25/2014,20,3300.216,0.1,-855.03,218.75,69.64,Corporate,0.77,10/26/2014,Fast,Truck,539,Lamphun,North,Home,Table,SuperBig,C539 ,P292 
25926,10/25/2014,23,331.54,0.05,9.41,14.27,7.27,Corporate,0.38,10/27/2014,Fast,Train,539,Lamphun,North,Office,Binder,SmallBox,C539 ,P525 
27687,3/27/2015,38,251.3,0.1,-112.72,7.1,6.05,Home Office,0.39,3/29/2015,Medium,Train,494,Lamphun,North,Office,Binder,SmallBox,C494 ,P1112 
27776,4/8/2015,41,226.68,0.04,-159.35,4.98,7.28,Corporate,0.38,4/12/2015,Slow,Air,475,Lamphun,North,Office,Paper,SmallBox,C475 ,P1162 
27813,12/17/2013,10,401.14,0.1,-131.03,40.98,6.5,Consumer,0.74,12/19/2013,Medium,Train,475,Lamphun,North,IT,Computer Accessories,SmallBox,C475 ,P1037 
28256,1/28/2014,19,467.4,0.01,-851.09,20.98,53.03,Corporate,0.78,1/28/2014,Fast,Truck,111,Lamphun,North,Office,PowerSupply,BigPack,C111 ,P1054 
28550,2/22/2016,44,21532.26,0.09,8323.39,500.97,69.3,Corporate,0.37,2/25/2016,NotSpecified,Truck,167,Lamphun,North,IT,Machine,BigPack,C167 ,P454 
28550,2/22/2016,1,7.64,0.1,-6.6,4.76,3.01,Corporate,0.36,2/23/2016,NotSpecified,Train,167,Lamphun,North,Office,Paper,Bag,C167 ,P1034 
28870,10/14/2016,27,1154.89,0.03,66.36,40.98,6.5,Corporate,0.64,10/15/2016,Fast,Train,167,Lamphun,North,IT,Computer Accessories,SmallBox,C167 ,P766 
30374,2/23/2015,12,709.54,0.07,131.44,59.98,3.99,Corporate,0.57,2/24/2015,SuperFast,Train,539,Lamphun,North,Office,Equipment,SmallBox,C539 ,P251 
30374,2/23/2015,42,1220.08,0,515.64,28.48,1.99,Corporate,0.4,2/24/2015,SuperFast,Train,539,Lamphun,North,IT,Computer Accessories,SmallPack,C539 ,P750 
30564,1/31/2014,20,606.3985,0.09,126.13,35.99,5.99,Home Office,0.38,2/1/2014,SuperFast,Train,204,Lamphun,North,IT,Communication,Bag,C204 ,P100 
31620,7/15/2016,20,1108.366,0.05,178.31,65.99,2.5,Home Office,0.55,7/17/2016,SuperFast,Train,494,Lamphun,North,IT,Communication,SmallBox,C494 ,P052 
31780,1/3/2015,17,734.25,0.08,160.58,42.98,4.62,Corporate,0.56,1/5/2015,Medium,Air,519,Lamphun,North,Office,Equipment,SmallBox,C519 ,P255 
31876,4/10/2016,8,741.49,0.08,-360.18,95.99,35,Corporate,,4/11/2016,Fast,Train,111,Lamphun,North,Office,PowerSupply,Box,C111 ,P917 
32356,9/14/2017,12,768.41,0.1,60.38,67.28,19.99,Home Office,0.4,9/15/2017,NotSpecified,Train,494,Lamphun,North,Office,Binder,SmallBox,C494 ,P334 
32356,9/14/2017,47,5238.192,0.08,-503.77,145.98,46.2,Home Office,0.69,9/16/2017,NotSpecified,Truck,494,Lamphun,North,Home,Table,SuperBig,C494 ,P263 
33473,12/9/2015,50,600.22,0.08,27.86,12.98,3.14,Corporate,0.6,12/9/2015,Slow,Train,539,Lamphun,North,Office,Pens,SmallPack,C539 ,P128 
35043,6/23/2015,45,125.21,0.01,37.99,2.62,0.8,Home Office,0.39,6/24/2015,NotSpecified,Air,494,Lamphun,North,Office,RubberPro,Bag,C494 ,P987 
35043,6/23/2015,9,924.1115,0.06,-287.99,125.99,8.08,Home Office,0.57,6/24/2015,NotSpecified,Train,494,Lamphun,North,IT,Communication,SmallBox,C494 ,P731 
37603,10/29/2015,50,2440.26,0,917.28,45.19,1.99,Consumer,0.55,10/31/2015,Medium,Train,475,Lamphun,North,IT,Computer Accessories,SmallPack,C475 ,P1096 
37603,10/29/2015,23,1008.19,0.03,210.01,45.19,1.99,Consumer,0.55,10/31/2015,Medium,Train,475,Lamphun,North,IT,Computer Accessories,SmallPack,C475 ,P1096 
38561,8/3/2016,19,169.4,0.1,-59.64,9.48,7.29,Home Office,0.45,8/5/2016,SuperFast,Train,501,Lamphun,North,Home,Furniture,SmallPack,C501 ,P363 
39846,2/1/2014,10,1372.14,0.06,-340.98,130.98,54.74,Corporate,0.69,2/8/2014,Slow,Truck,167,Lamphun,North,Home,Case,SuperBig,C167 ,P815 
40547,6/13/2014,45,6944.092,0.06,1820.95,179.99,13.99,Small Business,0.57,6/15/2014,SuperFast,Air,183,Lamphun,North,IT,Communication,MediumPack,C183 ,P1089 
40611,3/2/2017,12,66.83,0.02,-24.31,4.28,5.17,Home Office,0.4,3/4/2017,NotSpecified,Air,204,Lamphun,North,Office,Paper,SmallBox,C204 ,P1197 
40611,3/2/2017,43,1407.515,0,657.45,35.99,3.3,Home Office,0.39,3/4/2017,NotSpecified,Train,204,Lamphun,North,IT,Communication,SmallPack,C204 ,P103 
40901,7/3/2017,40,273.14,0.02,-96.9,6.6,4.07,Home Office,0.66,7/5/2017,Medium,Train,204,Lamphun,North,IT,Computer Accessories,SmallPack,C204 ,P029 
40901,7/3/2017,22,3100.1115,0.02,567.37,155.99,8.08,Home Office,0.6,7/5/2017,Medium,Air,204,Lamphun,North,IT,Communication,SmallBox,C204 ,P031 
41634,11/12/2017,7,57.35,0.06,-28.55,8.33,1.99,Home Office,0.52,11/13/2017,NotSpecified,Train,204,Lamphun,North,IT,Computer Accessories,SmallPack,C204 ,P065 
41634,11/12/2017,10,371.45,0.01,17.73,34.99,7.73,Home Office,0.59,11/14/2017,NotSpecified,Train,204,Lamphun,North,Office,Supplies,SmallBox,C204 ,P647 
41766,8/16/2017,10,5158.09,0.01,969.05,500.98,28.14,Corporate,0.38,8/17/2017,SuperFast,Truck,710,Lamphun,North,IT,Machine,BigPack,C710 ,P592 
41956,11/15/2016,22,364.69,0.06,-22.4,16.91,6.25,Home Office,0.58,11/16/2016,Medium,Air,499,Lamphun,North,Office,PowerSupply,SmallBox,C499 ,P1049 
41956,11/15/2016,16,86.3,0,-68.67,4.89,4.93,Home Office,0.66,11/17/2016,Medium,Train,499,Lamphun,North,IT,Computer Accessories,SmallPack,C499 ,P742 
44646,12/8/2016,47,12723.95,0.08,11.54,279.48,35,Home Office,0.8,12/12/2016,Slow,Train,501,Lamphun,North,Office,PowerSupply,Box,C501 ,P1057 
45825,9/11/2017,43,272.63,0.04,-64.45,6.48,5.14,Corporate,0.37,9/11/2017,Medium,Train,475,Lamphun,North,Office,Paper,SmallBox,C475 ,P1245 
47232,7/22/2015,39,546.4,0.1,-138.82,15.14,4.53,Corporate,0.81,7/24/2015,NotSpecified,Air,111,Lamphun,North,Office,PowerSupply,SmallBox,C111 ,P437 
49344,12/4/2017,31,672.93,0,27.85,19.98,4,Home Office,0.68,12/4/2017,Slow,Train,494,Lamphun,North,IT,Computer Accessories,SmallBox,C494 ,P244 
49344,12/4/2017,1,803.33,0.09,-745.2,832.81,24.49,Home Office,0.83,12/4/2017,Slow,Train,494,Lamphun,North,Office,Pens,MediumPack,C494 ,P735 
49351,3/4/2017,27,109.92,0.06,24.75,3.98,0.83,Corporate,0.51,3/8/2017,Slow,Train,539,Lamphun,North,Office,Supplies,Bag,C539 ,P509 
49511,3/25/2014,35,150.29,0.03,5.04,3.69,2.5,Home Office,0.39,3/25/2014,Fast,Air,277,Lamphun,North,Office,Envelopes,SmallBox,C277 ,P341 
52419,8/23/2017,32,3500.49,0.09,230.64,111.03,8.64,Corporate,0.78,8/24/2017,Fast,Train,164,Lamphun,North,Office,PowerSupply,SmallBox,C164 ,P493 
53029,7/1/2014,39,223.34,0.1,95.42,6.3,0.5,Corporate,0.39,7/6/2014,Slow,Train,519,Lamphun,North,Office,Poster,SmallBox,C519 ,P177 
54786,12/15/2016,30,380.28,0.08,-20.58,13.48,4.51,Home Office,0.59,12/17/2016,NotSpecified,Train,494,Lamphun,North,Office,PowerSupply,SmallBox,C494 ,P1048 
55362,3/24/2016,24,67.84,0.07,13.44,2.88,0.99,Corporate,0.36,3/26/2016,Fast,Train,167,Lamphun,North,Office,Poster,SmallBox,C167 ,P174 
56099,9/9/2015,11,122.35,0.02,-13.55,10.98,3.99,Corporate,0.58,9/16/2015,Slow,Train,539,Lamphun,North,Office,Equipment,SmallBox,C539 ,P995 
56516,7/8/2014,6,27.89,0.08,-23.81,3.98,5.26,Corporate,0.38,7/9/2014,Medium,Train,710,Lamphun,North,Office,Binder,SmallBox,C710 ,P660 
56516,7/8/2014,24,2560.9395,0.06,457.79,125.99,2.5,Corporate,0.6,7/10/2014,Medium,Train,710,Lamphun,North,IT,Communication,SmallBox,C710 ,P1256 
59556,11/19/2014,27,43.46,0,6.81,1.48,0.7,Home Office,0.37,11/21/2014,NotSpecified,Train,501,Lamphun,North,Office,RubberPro,Bag,C501 ,P269 
59556,11/19/2014,5,927.9875,0,-615.91,205.99,8.99,Home Office,0.56,11/20/2014,NotSpecified,Train,501,Lamphun,North,IT,Communication,SmallBox,C501 ,P1062 
59779,4/21/2014,30,3575.23,0.04,87.88,113.98,30,Corporate,0.69,4/28/2014,Slow,Truck,710,Lamphun,North,Home,Chair,BigPack,C710 ,P613 
1217,3/30/2017,25,662.16,0.07,185.21,28.48,1.99,Corporate,0.4,3/31/2017,NotSpecified,Train,727,Lamphun,North,IT,Computer Accessories,SmallPack,C727 ,P750 
1666,9/20/2016,19,5642.18,0.09,1996.68,315.98,19.99,Corporate,0.38,9/22/2016,SuperFast,Air,579,Lamphun,North,Office,Binder,SmallBox,C579 ,P533 
1829,4/11/2014,48,133.04,0.07,6.73,2.78,1.49,Small Business,0.36,4/12/2014,Fast,Train,764,Lamphun,North,Office,Binder,SmallBox,C764 ,P1116 
3202,11/27/2017,10,554.21,0.05,-105.37,53.98,5.5,Consumer,0.62,12/1/2017,Slow,Train,632,Lamphun,North,IT,Computer Accessories,SmallBox,C632 ,P809 
4871,5/15/2016,8,775.74,0.02,-215.39,89.99,42,Consumer,0.66,5/17/2016,SuperFast,Truck,567,Lamphun,North,Home,Chair,BigPack,C567 ,P562 
4871,5/15/2016,26,238.34,0.06,-19.31,9.31,3.98,Consumer,0.56,5/18/2016,SuperFast,Train,567,Lamphun,North,Office,Pens,SmallPack,C567 ,P132 
6211,10/28/2014,28,67.72,0.01,-142.67,2.16,6.05,Corporate,0.37,10/30/2014,SuperFast,Train,579,Lamphun,North,Office,Binder,SmallBox,C579 ,P849 
6211,10/28/2014,3,68.64,0.07,-38.93,21.38,8.99,Corporate,0.59,10/30/2014,SuperFast,Train,579,Lamphun,North,Office,Supplies,SmallPack,C579 ,P285 
7363,10/14/2015,24,875.52,0.09,5.71,37.93,13.99,Corporate,0.67,10/16/2015,Medium,Train,727,Lamphun,North,Home,Furniture,Bag,C727 ,P410 
8133,1/31/2016,11,405.53,0.04,130.52,35.44,5.09,Corporate,0.38,2/1/2016,Medium,Train,567,Lamphun,North,Office,Paper,SmallBox,C567 ,P1168 
8416,7/11/2015,2,22.07,0.07,-15.45,5.98,10.39,Small Business,0.4,7/15/2015,Slow,Train,575,Lamphun,North,Office,Paper,SmallBox,C575 ,P1140 
8802,1/5/2016,15,1866.12,0.07,400.69,123.38,24.49,Small Business,0.46,1/7/2016,Medium,Train,732,Lamphun,North,Office,Equipment,Box,C732 ,P629 
9637,12/8/2013,12,522.49,0.08,-236.43,43.22,16.71,Corporate,0.66,12/10/2013,Slow,Train,36,Lamphun,North,IT,Computer Accessories,SmallBox,C036 ,P486 
9637,12/8/2013,49,28359.4,0.05,14440.39,574.74,24.49,Corporate,0.37,12/15/2013,Slow,Train,36,Lamphun,North,IT,Machine,Box,C036 ,P859 
9637,12/8/2013,12,123.76,0.04,32.44,10.14,2.27,Corporate,0.36,12/12/2013,Slow,Train,36,Lamphun,North,Office,Paper,Bag,C036 ,P998 
9671,8/16/2016,6,12.61,0.07,-4.9,1.88,1.49,Corporate,0.37,8/18/2016,Fast,Train,727,Lamphun,North,Office,Binder,SmallBox,C727 ,P999 
9957,11/4/2015,31,74.75,0.06,-115.43,2.28,5.2,Corporate,0.41,11/5/2015,NotSpecified,Air,732,Lamphun,North,Office,Supplies,Bag,C732 ,P274 
10567,3/3/2017,10,1111.008,0.09,-146.29,146.34,43.75,Home Office,0.65,3/4/2017,Fast,Truck,730,Lamphun,North,Home,Table,SuperBig,C730 ,P266 
12613,3/15/2015,3,15.64,0.08,-16.01,3.36,6.27,Consumer,0.4,3/18/2015,Medium,Train,632,Lamphun,North,Office,Binder,SmallBox,C632 ,P328 
12613,3/15/2015,28,1751.08,0,587.01,59.78,10.29,Consumer,0.39,3/16/2015,Medium,Train,632,Lamphun,North,Office,Binder,SmallBox,C632 ,P535 
12613,3/15/2015,18,225.37,0.04,77.53,12.22,2.85,Consumer,0.55,3/16/2015,Medium,Air,632,Lamphun,North,Home,Furniture,SmallPack,C632 ,P156 
12711,1/23/2017,32,1486.72,0,294.81,43.98,8.99,Corporate,0.58,1/24/2017,SuperFast,Train,727,Lamphun,North,Office,Supplies,SmallPack,C727 ,P281 
12711,1/23/2017,45,558.04,0.05,40.32,12.98,3.14,Corporate,0.6,1/24/2017,SuperFast,Train,727,Lamphun,North,Office,Pens,SmallPack,C727 ,P128 
13543,7/13/2017,2,27.83,0.09,-22.14,9.71,9.45,Corporate,0.6,7/13/2017,Medium,Train,36,Lamphun,North,Office,PowerSupply,SmallBox,C036 ,P504 
13767,7/31/2015,29,597.66,0.08,-178,21.66,13.99,Corporate,0.52,8/2/2015,Fast,Train,579,Lamphun,North,Office,Equipment,MediumPack,C579 ,P594 
13767,7/31/2015,45,1403.741,0.01,622.25,35.99,3.3,Corporate,0.39,8/2/2015,Fast,Train,579,Lamphun,North,IT,Communication,SmallPack,C579 ,P103 
13767,7/31/2015,10,1246.3635,0.06,-339.11,155.99,8.99,Corporate,0.58,8/1/2015,Fast,Train,579,Lamphun,North,IT,Communication,SmallBox,C579 ,P703 
17924,7/30/2016,42,2507.48,0.04,762.53,60.97,4.5,Consumer,0.56,7/30/2016,SuperFast,Train,632,Lamphun,North,Office,Equipment,SmallBox,C632 ,P1065 
18374,9/4/2017,21,150.16,0.09,-32.78,7.28,5.47,Corporate,0.35,9/6/2017,Slow,Train,571,Lamphun,North,Office,Paper,SmallBox,C571 ,P964 
19841,11/30/2015,43,4687.6735,0.06,1304.56,125.99,8.08,Corporate,0.57,12/19/2015,Slow,Air,764,Lamphun,North,IT,Communication,SmallBox,C764 ,P731 
